loss,mean_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.20776423811912537,0.9345703125,16.851111888885498,False,,,1,d93fe6d845da42279704860fb38352a3,2021-05-26_16-29-36,1622039376,16.851111888885498,11966,Timos-MacBook-Pro-2.local,192.168.2.103,16.851111888885498,0,1,bfcc3_00000
0.1946648210287094,0.9443359375,7.842988014221191,False,,,2,d93fe6d845da42279704860fb38352a3,2021-05-26_16-29-44,1622039384,24.69409990310669,11966,Timos-MacBook-Pro-2.local,192.168.2.103,24.69409990310669,0,2,bfcc3_00000
0.22710564732551575,0.9408203363418579,7.9011242389678955,False,,,3,d93fe6d845da42279704860fb38352a3,2021-05-26_16-29-52,1622039392,32.595224142074585,11966,Timos-MacBook-Pro-2.local,192.168.2.103,32.595224142074585,0,3,bfcc3_00000
0.2259025126695633,0.9478515386581421,7.787791728973389,False,,,4,d93fe6d845da42279704860fb38352a3,2021-05-26_16-29-59,1622039399,40.383015871047974,11966,Timos-MacBook-Pro-2.local,192.168.2.103,40.383015871047974,0,4,bfcc3_00000
0.2220717966556549,0.953125,7.78428316116333,False,,,5,d93fe6d845da42279704860fb38352a3,2021-05-26_16-30-07,1622039407,48.167299032211304,11966,Timos-MacBook-Pro-2.local,192.168.2.103,48.167299032211304,0,5,bfcc3_00000
0.3012967109680176,0.94921875,7.826014041900635,False,,,6,d93fe6d845da42279704860fb38352a3,2021-05-26_16-30-15,1622039415,55.99331307411194,11966,Timos-MacBook-Pro-2.local,192.168.2.103,55.99331307411194,0,6,bfcc3_00000
0.27197617292404175,0.9486328363418579,7.883092880249023,False,,,7,d93fe6d845da42279704860fb38352a3,2021-05-26_16-30-23,1622039423,63.87640595436096,11966,Timos-MacBook-Pro-2.local,192.168.2.103,63.87640595436096,0,7,bfcc3_00000
0.31648510694503784,0.948046863079071,7.925215005874634,False,,,8,d93fe6d845da42279704860fb38352a3,2021-05-26_16-30-31,1622039431,71.8016209602356,11966,Timos-MacBook-Pro-2.local,192.168.2.103,71.8016209602356,0,8,bfcc3_00000
0.2789781987667084,0.9537109136581421,7.966202020645142,False,,,9,d93fe6d845da42279704860fb38352a3,2021-05-26_16-30-39,1622039439,79.76782298088074,11966,Timos-MacBook-Pro-2.local,192.168.2.103,79.76782298088074,0,9,bfcc3_00000
0.30423396825790405,0.9501953125,8.09816598892212,False,,,10,d93fe6d845da42279704860fb38352a3,2021-05-26_16-30-47,1622039447,87.86598896980286,11966,Timos-MacBook-Pro-2.local,192.168.2.103,87.86598896980286,0,10,bfcc3_00000
